,0
88497024,8356
88530547,8356
88530546,8356
88548702,8356
88548295,8356
88524980,8356
88553435,8356
88557366,8356
88557367,8356
88600488,8356
88497028,5646
88502913,5646
88525600,5646
88553338,5646
88523888,12840
88547568,12840
88501294,12841
88498690,12841
88546666,12841
88546665,12841
88498689,12841
88500548,1156
88504858,1156
88500723,794
88507493,794
88558095,794
88583903,794
88525397,12842
88530539,12842
88530538,12842
88548121,12842
88548686,12842
88548305,12843
88525607,12843
88548880,12844
88509788,12844
88497601,12844
88650184,12844
88528650,7720
88551572,7720
88503533,7720
88548464,7720
88499615,7720
88597814,7720
88539429,12845
88539428,12845
88548678,12845
88551580,12845
88539430,12845
88499749,12846
88511886,12846
88506161,12846
88528667,12846
88528666,12846
88548846,12846
88551604,180
88529614,180
88539610,180
88510316,180
88506173,180
88499762,180
88539612,180
88529613,180
88536166,180
88641783,180
88510320,12847
88510318,12847
88510317,12847
88539614,12847
88510319,12847
88499765,12847
88499772,551
88499771,551
88555129,551
88548863,551
88506609,551
88555128,551
88512066,551
88499770,551
88523711,12848
88507673,12848
88502734,12848
88530534,12848
88506968,12848
88693164,12849
88502910,12849
88502914,1022
88548298,1022
88525601,1022
88497029,1022
88542654,1022
88497045,7264
88497044,7264
88548716,7264
88503349,11491
88509786,11491
88548326,11491
88548325,11491
88503350,11491
88548324,11491
88509320,11491
88503348,11491
88525623,11491
88517478,11491
88508176,1958
88516186,1958
88538739,1958
88530163,12850
88551098,1958
88639212,3794
88639213,3794
88639214,3794
88636632,3794
88546667,2104
88529903,2104
88498692,2104
88503877,2104
88684511,12851
88502739,12852
88506973,12852
88548120,12852
88548685,12852
88525396,12852
88506972,12852
88507681,4833
88502903,3397
88502904,3397
88530847,4066
88509304,4066
88510128,1707
88528672,888
88548849,888
88528671,888
88539599,888
88511899,2467
88551602,2467
88510313,2467
88506171,2467
88539607,2467
88551601,2467
88659346,9692
88555131,9692
88653783,9692
88656797,9692
88614945,9692
88501282,12853
88505169,12853
88498548,12396
88519152,12396
88498549,12396
88519153,12396
88547110,908
88504877,12854
88504876,12854
88547241,12854
88548112,12855
88548110,12855
88530530,12855
88507671,12855
88548111,12855
88530840,12856
88525605,12856
88507233,12856
88507682,12857
88502901,12857
88558361,12857
88530848,5051
88497037,5051
88509307,5051
88548714,5051
88509769,5051
88530859,12858
88503343,12858
88548320,12858
88525621,12858
88509784,12858
88497597,12858
88503345,12858
88503344,12858
88548321,12858
88497610,2007
88531072,2007
88509329,2007
88526988,2574
88510135,12859
88509463,12859
88528652,12859
88503538,12859
88510136,12859
88551576,12859
88551577,12859
88622869,2339
88506608,3218
88539616,3218
88666205,3218
88555136,12860
88501781,12860
88539624,12860
88548870,12860
88512252,12860
88548871,12860
88506624,12860
88506623,12860
88529632,10837
88512082,10837
88512376,10837
88514620,9181
88543349,9181
88547590,5416
88523097,5416
88498714,5416
88504860,12528
88523477,12528
88643500,4390
88553734,12861
88652755,12861
88673678,12861
88507495,5728
88530515,5728
88523712,542
88548524,542
88659894,542
88497598,12862
88530860,12862
88525622,12862
88548322,12862
88509319,12862
88548720,12862
88503346,12862
88509318,12862
88509785,12862
88504883,2026
88558099,2026
88547246,2026
88500727,2026
88558098,2026
88548703,1958
88502912,1958
88548296,1958
88502911,1958
88507229,1958
88548704,1958
88509765,92
88509764,92
88548307,92
88531076,9181
88503525,9181
88509454,9181
88509455,9181
88528644,9181
88503526,9181
88497613,9181
88551373,9181
88499612,4073
88503530,4073
88551374,4073
88548463,4073
88509459,4073
88528647,4073
88510129,4073
88528646,4073
88510130,4073
88509460,4073
88551570,4073
88528669,12863
88636698,12863
88551599,12813
88539601,12813
88506163,12813
88499751,12813
88510326,987
88506164,987
88510325,987
88506615,987
88512074,987
88506613,987
88528673,987
88551603,7462
88528833,7462
88511900,7462
88510314,7462
88676078,7462
88676077,7462
88665536,7462
88506612,12864
88512073,12864
88506611,12864
88529620,12864
88529626,11295
88529623,11295
88512255,11295
88506626,11295
88512254,11295
88529624,11295
88506625,11295
88529625,11295
88548872,11295
88512079,11295
88555138,11295
88539627,11295
88512256,11295
88548873,11295
88506627,11295
88623177,11295
88539629,12865
88539628,12865
88512080,12865
88546950,3355
88547108,2184
88500549,2184
88499453,2184
88585250,2184
88499454,2184
88588211,2184
88587488,2184
88506965,12866
88507669,12866
88530528,12866
88507668,12866
88507667,12866
88530529,12866
88548315,8242
88509777,2814
88548318,2814
88525615,2814
88530855,2814
88509315,2814
88528518,12867
88509800,12867
88497609,12867
88528519,12867
88509799,12867
88503361,12867
88551575,12868
88548465,12868
88551574,12868
88548466,12868
88618708,12868
88563071,12868
88608002,12868
88567203,4041
88544735,4041
88548302,760
88499752,12869
88510149,12869
88506165,12869
88528835,2399
88548855,2399
88528836,2399
88528834,2399
88499760,2399
88499759,2399
88518469,2399
88516557,2399
88536878,2399
88687997,2399
88530049,881
88500728,12870
88547769,12870
88530518,12870
88530517,12870
88624174,12870
88530523,12871
88548099,12871
88508957,12872
88530537,12872
88575030,12872
88497035,12873
88509767,12873
88497036,12873
88531075,12874
88509452,12874
88509465,12875
88548469,12875
88548676,12875
88509464,12875
88528653,12875
88548865,987
88539621,987
88555132,987
88529650,11982
88543375,11982
88514882,11982
88494722,11982
88529889,1260
88508953,1260
88587787,875
88547770,12876
88507660,12876
88523699,12876
88547771,7364
88523700,7364
88507670,4227
88523706,4227
88502731,4227
88548109,4227
88506966,4227
88497612,12877
88528643,12877
88503523,12877
88509451,12877
88531074,12877
88551372,12877
88646083,1458
88499610,5540
88622400,3670
88548850,242
88510145,242
88510310,950
88528676,950
88694167,950
88691666,950
88506170,11367
88499757,11367
88506603,12878
88506605,12878
88499764,12878
88548862,12878
88506606,12878
88555126,12878
88506604,12878
88506607,12879
88499766,12879
88499767,12879
88499768,12879
88510321,12879
88555127,12879
88555143,12880
88543348,12880
88514629,10050
88508786,10050
88514628,10050
88668405,10050
88679952,10050
88509331,12881
88548455,12881
88503362,12881
88509957,12881
88531073,12881
88503363,12881
88497611,12881
88548456,12881
88551368,12881
88528638,12881
88671059,12882
88498102,12882
88523693,8241
88649962,8241
88621460,12883
88548102,12883
88625561,12883
88618009,12883
88618010,12883
88625562,12883
88528517,12884
88503360,12884
88548453,12884
88509798,12884
88501785,2449
88548874,2449
88512377,2449
88543351,538
88508775,538
88514622,12885
88555146,12885
88512381,12885
88543352,12885
88539026,12885
88653326,873
88665106,12885
88549232,12073
88508782,12073
88501789,12073
88508785,12886
88529636,12886
88514626,12886
88501793,12886
88529637,12886
88543360,12886
88529638,12886
88501792,12886
88582383,12886
88614675,7115
88554412,7115
88565898,7115
88550993,3941
88547556,3941
88608490,3941
88498117,73
88631514,73
88550992,12887
88550991,12887
88644087,12887
88675088,12887
88663568,12887
88634325,12887
88546656,12888
88553493,12888
88524930,12889
88529899,12889
88503338,12890
88503337,12890
88497595,12890
88525614,12890
88503339,12890
88633516,12890
88627589,12890
88627588,12890
88512075,12809
88548866,12809
88548867,12809
88506616,12809
88510327,12809
88555135,12891
88539622,12891
88529622,12891
88501779,12891
88529621,12891
88539623,12891
88506620,12891
88494714,3029
88543363,3029
88508945,3029
88501801,3029
88549235,3029
88514633,3029
88512390,3029
88529640,3029
88558022,3029
88625474,3029
88622679,3029
88499617,12892
88510133,12892
88539427,12892
88548468,12892
88503536,12892
88531082,12892
88503537,12892
88510134,12892
88503535,12892
88528664,12893
88499742,12893
88551584,12893
88528663,12893
88506157,7561
88499746,7561
88499745,7561
88548843,7561
88511883,7561
88551589,7561
88551590,7561
88551588,7561
88506155,7561
88506156,7561
88539439,7561
88528645,966
88509458,966
88499611,966
88576370,10026
88499613,12894
88499614,12894
88528649,12894
88510131,12894
88591968,11653
88502929,11594
88509305,11594
88548461,1389
88503524,1389
88605343,1389
88499620,12895
88509467,12895
88510140,12895
88511906,12373
88511904,12373
88496656,12373
88522065,12373
88550624,12373
88670219,3650
88510330,12896
88548869,12896
88506622,12896
88512077,12896
88645004,12896
88696355,979
88529643,12897
88514877,12897
88501962,12897
88529644,12897
88549260,12898
88505170,12898
88652815,12898
88692074,12898
88687213,12898
88689720,12898
88686376,12898
88676305,12066
88497031,5435
88530842,5435
88590705,5435
88502922,2559
88530843,2559
88502923,2559
88530844,2559
88509766,2559
88510126,5515
88503539,1595
88499618,1595
88632471,10983
88528668,12899
88511887,12899
88548847,12899
88539598,12899
88523489,12900
88558089,12900
88659163,12900
88649266,12900
88547121,12900
88653834,12900
88499743,12901
88506153,12901
88638116,12901
88556591,5521
88551585,5521
88535899,5521
88532778,5521
88532777,5521
88577950,5521
88539615,1030
88499769,1030
88510322,1030
88501796,11931
88592789,11931
88514884,12902
88549245,12902
88501969,12902
88543376,12902
88549244,12902
88514883,12902
88512399,12902
88512531,31
88494733,31
88531448,31
88495096,31
88502346,31
88512533,31
88494732,31
88508963,31
88514894,31
88549256,31
88543501,31
88502349,31
88514892,31
88502345,31
88514893,31
88508961,31
88502348,31
88543503,31
88502347,31
88531447,31
88495097,31
88508964,31
88549255,31
88512532,31
88502344,31
88508962,31
88508965,31
88543502,31
88531446,31
88524947,31
88536851,31
88526260,31
88545531,31
88557614,31
88604671,31
88636517,31
88658029,31
88502921,10165
88509466,1230
88528654,1230
88580712,1230
88668348,1230
88668349,1230
88680047,1230
88499750,2727
88551596,2727
88539600,2727
88511889,2727
88506162,2727
88551597,2727
88510146,2727
88511890,2727
88574384,2727
88499774,12903
88539619,12903
88499775,12903
88555130,12903
88506619,12904
88512076,12904
88501777,12904
88555134,12904
88529629,875
88512375,875
88529628,875
88508772,875
88539632,875
88529631,875
88539631,875
88529630,875
88501783,875
88555140,875
88501782,875
88543330,875
88559478,875
88628787,875
88650889,875
88498698,7364
88501298,7364
88558108,12905
88547251,12905
88687120,12905
88508774,12906
88555142,12906
88512084,12906
88548875,12906
88512378,12906
88512380,12907
88555145,12907
88508776,12907
88514621,12907
88549233,12908
88512388,12908
88543359,12908
88514625,12908
88512387,12908
88494708,12908
88543358,12908
88501973,12909
88508951,12909
88529888,12909
88549246,12909
88514886,12909
88514885,12909
88501972,12909
88508950,12909
88543378,12909
88512402,12909
88514889,12872
88512407,12872
88512406,12872
88529892,12872
88508958,12872
88642120,2309
88530525,2543
88548520,2543
88558112,2543
88608653,2543
88497034,11338
88502925,11338
88502924,11338
88611682,11338
88509791,39
88503357,39
88531079,1092
88509461,1092
88531080,1092
88641949,446
88644929,446
88641044,446
88494712,12910
88543361,12910
88501800,12910
88514632,12910
88494713,12910
88543362,12910
88549238,11650
88543367,11650
88512395,11650
88514874,11650
88494721,12911
88543374,12911
88508948,12911
88512398,12911
88529649,12911
88501966,12911
88549242,12911
88529887,12912
88494724,12912
88508949,12912
88501968,12912
88494723,12912
88551323,12913
88502732,12913
88551775,12913
88529075,12913
88556481,12913
88547489,12913
88551774,12913
88554128,12913
88551322,12913
88509763,12242
88597672,12914
88551591,11548
88506158,11548
88605288,11548
88658100,12915
88523082,12915
88530519,6114
88558103,6114
88647707,6114
88531057,3163
88548323,3163
88531056,3163
88503347,3163
88556093,3163
88506618,12916
88510329,12916
88510328,12916
88506617,12916
88548868,12916
88508784,12917
88514624,12917
88508783,12917
88501791,12917
88501798,12918
88514631,12918
88501799,12918
88508944,12918
88514630,12918
88543498,141
88514890,141
88549249,141
88512409,141
88597387,141
88592521,141
88516779,12919
88515438,12919
88549433,12919
88531469,12919
88495344,12919
88549432,12919
88502524,12919
88525618,2195
88503341,2195
88509781,2195
88499616,12920
88510132,12920
88509462,12920
88671659,12920
88676375,12920
88548680,12921
88539432,12921
88528657,12921
88510324,10025
88501776,10025
88531168,10025
88494726,9452
88501976,9452
88494725,9452
88543379,9452
88549248,9452
88508954,9452
88501975,9452
88629124,9452
88681756,2102
88549253,12922
88543500,12922
88531289,12922
88543499,12922
88508960,12922
88514891,12922
88512413,12922
88549251,12922
88529896,12922
88549252,12922
88502343,12922
88549254,12922
88543506,9159
88515421,9159
88508968,9159
88508967,9159
88543507,9159
88495333,9159
88549257,9159
88515422,9159
88543505,9159
88514895,9159
88508969,9159
88515435,12923
88502520,12923
88516777,12923
88516776,12923
88549425,12923
88502519,12923
88508977,12924
88511712,12924
88502521,12924
88515436,12924
88671598,388
88516911,12925
88511727,12925
88545964,12925
88515578,12925
88511729,12925
88531685,12925
88502540,12925
88511728,12925
88550577,12925
88620887,2280
88655483,573
88506971,8833
88548684,8833
88624617,8833
88548692,12926
88502900,12926
88548128,12926
88558359,12926
88507680,12926
88530857,12927
88525616,12927
88525617,12927
88503340,12927
88555089,12927
88666760,4902
88506149,4902
88655548,4902
88666766,11316
88661154,4902
88511881,8919
88506154,8919
88499744,8919
88573247,8919
88512068,349
88512070,349
88512069,349
88539620,349
88501775,349
88508943,12928
88494709,12928
88512389,12928
88494710,12928
88501794,12928
88501795,12928
88507494,857
88558097,857
88547765,857
88502899,12929
88506977,12929
88512385,12930
88549230,12930
88508781,12930
88543355,12930
88543356,12930
88512386,12930
88630090,12930
88627621,12930
88514634,12931
88512391,12931
88549264,6340
88555125,1281
88548861,1281
88495241,1281
88548047,1281
88512083,8520
88543347,8520
88655673,8520
88653464,8520
88644750,8520
88660904,8520
88657197,8520
88644749,8520
88514876,12932
88512396,12932
88543373,547
88529648,547
88508947,547
88532839,547
88563128,547
88530533,12933
88548113,12933
88509787,3741
88531058,3741
88525619,12934
88497596,12934
88509317,12934
88605519,12934
88528662,12935
88539438,12935
88579367,12935
88510312,12936
88511898,12936
88548859,1067
88539613,1067
88528101,12937
88660867,1067
88663686,1067
88515424,1971
88495334,1971
88549258,1971
88514896,1971
88515423,1971
88567708,11015
88495342,28
88545794,28
88502523,28
88502522,28
88549428,28
88603167,4852
88645895,12529
88650567,12900
88669933,1950
88549438,9343
88531482,9343
88515449,9343
88515450,9343
88670565,9343
88515428,4153
88495336,4153
88514900,4153
88502513,4153
88543513,4153
88543511,4153
88508972,4153
88549263,4153
88543512,4153
88531456,4153
88531455,4153
88495337,4153
88549262,4153
88495340,12938
88531466,12938
88531465,12938
88549268,12938
88545791,12938
88502518,12938
88515434,12938
88539625,11435
88512253,11435
88555137,11435
88512393,12939
88543365,12939
88514872,12939
88529642,12939
88494729,12940
88494728,12940
88543509,2263
88502511,2263
88517084,2263
88531471,362
88549434,362
88531470,362
88516781,362
88682889,362
88684782,362
88531480,12941
88515445,12941
88545958,12941
88502532,12941
88502533,12941
88511719,12941
88531479,12941
88531481,12941
88495353,12941
88531478,12941
88511720,12941
88532187,12942
88495571,12942
88515838,12942
88495573,12942
88516926,12942
88495572,12942
88516927,12942
88545982,12942
88506011,12942
88545981,12942
88550249,12942
88516928,12942
88502012,12942
88554094,12942
88563651,12942
88588697,12942
88650780,12942
88671789,12942
88511872,2704
88516014,12943
88532209,12943
88532208,12943
88516015,12943
88519011,12943
88547999,12943
88514149,12943
88497862,12943
88519019,221
88519021,221
88519018,221
88532213,221
88532212,221
88519020,221
88497863,221
88516019,221
88527092,221
88556266,221
88556265,221
88534205,221
88498154,221
88539643,221
88686434,221
88530854,647
88509782,2020
88509457,9656
